player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00629,Gianluca Tapia,23,Peruvian,Peru,5,Defender,189,75,Left,Santos,3718377,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,70.3,0.0,0.0,19.9,43.5,0.0,39.4,23.4,35.4,55.5,0,0,288,0,0.0
P00641,André Gonzalez,27,Peruvian,Peru,17,Midfielder,177,73,Right,Penarol,3565779,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,75.0,0.0,3.6,42.8,39.0,0.0,38.3,52.1,61.9,73.9,2,0,143,0,0.0
P00630,Pedro Callens,29,Peruvian,Peru,6,Defender,191,79,Right,Barcelona SC,1301709,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,63.8,0.0,0.1,18.0,35.4,0.0,37.1,42.2,35.9,44.5,0,0,133,0,0.0
P00646,Gianluca Urruti,26,Peruvian,Peru,22,Forward,184,74,Right,Millonarios,8032380,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,70.3,0.0,0.0,46.3,33.7,0.0,68.9,51.9,48.5,43.3,2,3,268,0,0.0
P00626,Gianluca Advincula,25,Peruvian,Peru,2,Goalkeeper,195,77,Right,Gremio,2234659,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,85.1,0.0,3.2,12.6,49.3,0.0,39.5,37.0,38.2,36.9,0,0,125,0,0.0
P00625,Paolo Lapadula,30,Peruvian,Peru,1,Goalkeeper,180,71,Right,Flamengo,8269183,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.3,4.3,70.3,0.0,70.0,29.6,79.7,51.0,0,0,36,0,0.0
P00444,Scott McGregor,32,Scottish,Scotland,2,Goalkeeper,188,77,Right,Anderlecht,10797402,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,53,0,0,0,0,0.0,0.0,0,13,18,0.76,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0.78,3,0,0,0,5.1,0.4,32.9,15,17,79.2,6.3,62.5,6.5,70.7,1.4,81.8,27.0,60.9,51.7,0,0,438,0,6.5
P00455,Andrew Ferguson,26,Scottish,Scotland,13,Midfielder,180,74,Left,Liverpool,34801587,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,53,0,0,3,1,0.01,0.31,2,52,63,0.84,3,1,1,0,0,0,0,1,3,0,4,1,0,1,0,0,0,0,0.0,0,0,0,0,5.3,0.7,32.7,18,10,70.3,5.7,57.3,81.9,68.5,14.0,65.0,52.6,81.8,51.0,0,2,427,0,5.9
P00468,Liam Gilmour,23,Scottish,Scotland,26,Forward,177,76,Right,Fenerbahce,17755685,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,84,0,0,0,0,0.04,0.0,3,30,41,0.74,0,0,1,0,1,0,0,0,1,3,4,1,0,0,0,0,1,0,0.0,0,0,0,0,10.1,1.4,27.7,27,20,74.8,6.1,61.5,55.4,22.9,8.3,34.4,72.7,72.3,59.5,0,1,186,0,5.8
P00450,Graeme Doak,31,Scottish,Scotland,8,Defender,181,74,Right,FC Basel,2909646,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,90,0,0,0,0,0.0,0.0,1,35,46,0.78,0,0,1,0,0,7,4,0,6,1,6,11,0,0,0,0,0,0,0.0,0,0,0,0,10.0,1.3,35.1,23,18,90.4,6.4,61.6,23.0,38.6,4.6,53.3,12.8,57.4,61.2,0,0,244,0,6.3
P00461,Ryan Clark,23,Scottish,Scotland,19,Midfielder,187,81,Left,Red Star Belgrade,40640708,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,58,0,0,1,0,0.0,0.0,2,51,60,0.85,4,2,1,0,3,0,1,0,1,2,4,4,0,1,0,0,0,0,0.0,0,0,0,0,6.9,0.9,32.7,20,15,94.6,8.4,86.5,62.9,79.3,11.8,74.1,93.8,71.3,48.9,1,1,501,0,8.1
P00451,Liam Turnbull,31,Scottish,Scotland,9,Defender,183,76,Right,Arsenal,2354428,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,71,0,0,0,0,0.0,0.0,0,19,24,0.8,1,0,0,0,4,4,4,1,2,0,7,13,1,0,1,0,0,0,0.0,0,0,0,0,7.4,0.7,33.7,20,16,81.3,5.4,55.2,24.8,45.1,2.7,34.1,10.3,45.7,54.1,1,0,253,0,5.3
P00459,Graeme Jack,27,Scottish,Scotland,17,Midfielder,169,70,Right,AC Milan,7629458,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,69,0,0,1,0,0.0,0.0,1,18,23,0.8,1,0,2,0,1,1,0,1,0,0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,7.7,0.6,29.5,23,14,86.7,5.6,53.9,29.3,30.0,2.1,43.7,34.7,36.5,46.8,0,2,179,0,6.0
P00447,Scott Patterson,23,Scottish,Scotland,5,Defender,197,79,Right,Partizan,2565981,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,69,0,0,0,0,0.0,0.0,0,23,26,0.92,1,0,1,0,2,1,4,1,2,2,0,8,1,0,0,0,0,0,0.0,0,0,0,0,6.5,0.8,28.6,16,16,89.5,6.2,65.6,32.1,52.0,1.6,43.5,21.7,38.1,53.8,0,1,358,0,6.1
P00453,Callum Christie,31,Scottish,Scotland,11,Defender,172,71,Right,Dinamo Zagreb,23551100,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,79,0,0,2,0,0.0,0.04,0,51,67,0.77,1,0,1,0,0,2,2,0,2,1,4,4,0,0,0,0,0,0,0.0,0,0,0,0,6.5,0.8,34.9,25,16,99.0,5.8,60.4,63.6,99.0,7.5,71.3,33.1,99.0,51.8,1,2,343,0,5.6
P00454,Kieran Dykes,25,Scottish,Scotland,12,Defender,181,80,Right,Red Star Belgrade,6791168,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,79,0,0,0,0,0.0,0.0,2,38,53,0.73,1,0,1,0,1,3,5,3,4,1,4,12,1,0,0,0,0,0,0.0,0,0,0,0,8.7,0.9,29.7,27,15,90.8,6.1,64.3,42.3,86.4,7.8,60.9,28.4,67.7,61.9,0,0,328,0,5.9
P00463,Andrew Jack,22,Scottish,Scotland,21,Forward,181,72,Right,Sporting CP,20817586,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,90,1,0,1,0,0.01,0.08,3,27,36,0.76,4,2,0,0,0,0,1,1,2,0,1,2,0,3,0,0,2,0,0.0,0,0,0,0,10.2,1.0,34.5,26,28,97.0,5.5,53.0,82.1,29.2,6.4,66.7,70.1,64.2,39.9,3,0,162,1,5.9
P00465,John Clark,23,Scottish,Scotland,23,Forward,186,78,Left,Marseille,11797911,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,26,0,0,0,0,0.0,0.02,0,6,9,0.74,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.4,36.2,6,6,99.0,6.6,65.5,91.2,23.4,0.6,58.7,77.5,78.9,44.2,1,0,245,0,7.0
P00462,Callum McTominay,26,Scottish,Scotland,20,Midfielder,187,77,Left,RB Leipzig,24763620,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,17,0,0,0,0,0.0,0.02,1,10,12,0.88,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.3,34.1,5,2,81.4,5.9,60.9,55.2,67.6,2.3,92.5,62.9,69.1,61.3,0,1,280,0,5.5
P00456,Scott Lewis,24,Scottish,Scotland,14,Midfielder,180,76,Right,Brondby,19220064,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,27,1,0,0,0,0.0,0.0,1,14,17,0.88,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.3,32.0,12,4,85.3,6.4,64.4,46.0,22.3,2.7,46.5,42.5,57.5,50.3,1,3,498,0,6.7
P00446,Andrew Adams,21,Scottish,Scotland,4,Defender,195,81,Right,Roma,31827715,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,15,0,0,0,0,0.0,0.04,0,11,13,0.88,0,0,0,0,1,0,1,0,1,1,3,2,1,0,0,0,0,0,0.0,0,0,0,0,2.0,0.3,35.6,3,1,89.5,8.4,86.9,40.6,99.0,4.5,88.9,33.6,99.0,71.5,0,0,210,0,8.8
P00448,John Hanley,27,Scottish,Scotland,6,Defender,182,77,Right,Dinamo Zagreb,2633214,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,25,0,0,1,0,0.0,0.0,0,9,10,0.9,1,0,0,0,2,0,1,0,0,0,2,3,2,0,0,0,0,0,0.0,0,0,0,0,3.0,0.4,33.0,8,1,85.2,5.2,54.5,24.2,67.0,1.2,50.2,45.2,54.6,54.7,0,0,394,0,5.1
P00460,Liam Gallagher,28,Scottish,Scotland,18,Midfielder,188,82,Right,AC Milan,28597174,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,60.8,0.0,0.0,37.4,57.2,0.0,75.2,54.9,70.1,66.9,2,0,293,0,0.0
P00458,Stuart Shankland,21,Scottish,Scotland,16,Midfielder,176,75,Left,Inter Milan,5410461,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,74.2,0.0,1.8,61.3,48.1,0.0,57.6,71.5,71.3,62.5,0,0,137,0,0.0
P00457,John Armstrong,26,Scottish,Scotland,15,Midfielder,178,75,Right,Lech Poznan,78507696,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,65.1,0.0,0.0,99.0,85.0,0.0,99.0,98.1,85.0,52.4,1,2,189,0,0.0
P00449,Stuart Hendry,27,Scottish,Scotland,7,Defender,180,72,Left,Besiktas,16383295,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.4,0.0,1.2,29.1,80.8,0.0,55.4,22.7,57.1,34.4,0,1,365,0,0.0
P00452,Ryan Forrest,26,Scottish,Scotland,10,Defender,180,75,Right,Manchester City,1383066,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,65.7,0.0,5.1,34.3,52.1,0.0,32.8,17.6,37.8,61.8,0,1,430,0,0.0
P00464,Scott Gallagher,29,Scottish,Scotland,22,Forward,177,78,Right,Bayern Munich,45919142,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,78.9,0.0,1.5,59.4,37.5,0.0,64.5,51.1,70.0,43.3,3,0,268,0,0.0
P00467,Graeme McGregor,31,Scottish,Scotland,25,Forward,188,78,Right,Midtjylland,4597115,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,66.9,0.0,0.0,72.2,30.7,0.0,31.2,46.3,44.8,39.8,1,2,289,0,0.0
P00466,Stuart McTominay,21,Scottish,Scotland,24,Forward,183,78,Right,PSV Eindhoven,42867706,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,85.5,0.0,2.4,74.8,36.4,0.0,96.1,84.8,91.5,76.2,1,1,246,0,0.0
P00445,John Gilmour,26,Scottish,Scotland,3,Goalkeeper,188,82,Right,Arsenal,6966545,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,82.0,0.0,0.4,13.7,57.3,0.0,38.8,35.4,51.1,34.8,0,0,234,0,0.0
P00443,Andrew McTominay,23,Scottish,Scotland,1,Goalkeeper,190,83,Right,Anderlecht,13160802,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.0,0.0,0.0,7.3,82.3,0.0,97.5,37.8,65.3,52.3,0,0,87,0,0.0
P00263,Simon Wind,25,Danish,Denmark,3,Goalkeeper,189,80,Left,Copenhagen,5209601,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,77,0,0,0,0,0.0,0.0,0,13,19,0.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,2,0,7.3,0.8,26.6,22,11,89.2,4.8,46.7,5.4,44.5,0.6,33.0,24.8,43.8,78.5,0,0,535,0,5.3
P00270,Mikkel Bah,32,Danish,Denmark,10,Defender,181,70,Left,Midtjylland,3316593,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,90,0,0,1,0,0.0,0.0,1,24,33,0.75,0,0,1,0,2,6,2,0,1,2,1,10,1,1,0,0,0,0,0.0,0,0,0,0,9.7,1.1,31.4,26,26,75.0,5.5,52.3,25.9,45.8,1.9,41.0,30.7,42.3,77.3,0,0,433,0,5.4
P00264,Christian Maehle,32,Danish,Denmark,4,Defender,185,84,Right,Copenhagen,19203018,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,61,0,0,0,0,0.0,0.0,0,36,41,0.88,0,0,0,0,1,0,6,0,1,0,3,7,0,0,0,0,0,0,0.0,0,0,0,0,7.3,1.1,32.9,17,15,70.8,6.0,60.8,49.8,67.8,5.6,61.0,33.8,72.7,50.4,1,0,459,0,6.6
P00284,Andreas Hojbjerg,24,Danish,Denmark,24,Forward,183,77,Left,Roma,21091317,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,90,0,0,0,0,0.23,0.0,1,26,34,0.77,2,1,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0.0,0,0,0,0,10.8,1.2,29.2,22,21,75.1,5.2,49.1,71.9,23.5,4.1,54.3,54.0,63.6,51.4,1,2,509,0,4.8
P00281,Christian Skov,30,Danish,Denmark,21,Forward,171,73,Right,AC Milan,25131000,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,90,0,0,1,0,0.88,0.0,1,19,27,0.74,0,0,0,0,1,1,0,0,2,2,2,2,2,1,0,0,0,0,0.0,0,0,0,0,8.4,1.1,31.5,22,18,76.4,7.0,69.4,84.9,23.3,3.1,53.4,75.9,55.3,37.3,1,3,277,0,6.8
P00283,Simon Hansen,25,Danish,Denmark,23,Forward,187,78,Right,Partizan,15469796,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,90,0,0,5,2,0.01,0.0,0,23,33,0.72,4,2,1,0,0,0,0,0,1,1,3,0,3,1,0,0,0,0,0.0,0,0,0,0,10.1,1.4,30.8,28,36,82.4,6.0,55.4,85.8,24.2,4.6,85.9,55.7,67.6,61.7,2,1,234,0,6.5
P00275,Simon Poulsen,23,Danish,Denmark,15,Midfielder,172,73,Right,AIK,4444778,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,58,0,0,0,0,0.01,0.02,2,29,33,0.9,1,0,1,0,0,2,0,0,0,0,2,2,2,1,0,0,0,0,0.0,0,0,0,0,5.5,0.7,32.2,12,17,84.3,5.2,50.3,32.4,29.8,3.0,24.6,41.5,47.1,57.6,1,0,197,0,5.7
P00271,Kasper Cornelius,31,Danish,Denmark,11,Defender,177,66,Right,Barcelona,20421618,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,90,0,0,0,0,0.01,0.0,1,39,50,0.78,0,0,2,0,6,4,8,3,1,1,6,21,0,0,0,0,0,0,0.0,0,0,0,0,8.8,1.3,30.0,18,25,93.8,7.3,70.0,23.8,70.0,7.9,72.4,22.1,73.9,53.7,0,1,215,0,6.9
P00265,Pierre-Emile Damsgaard,28,Danish,Denmark,5,Defender,188,71,Right,PSV Eindhoven,7243042,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,70,0,0,0,0,0.0,0.0,0,27,39,0.71,1,0,1,0,2,0,3,2,1,2,6,7,0,1,0,0,0,0,0.0,0,0,0,0,8.5,1.0,31.5,14,17,94.4,5.8,58.8,22.4,80.3,4.9,64.0,38.8,67.4,57.0,0,0,168,0,5.5
P00268,Joakim Maeland,25,Danish,Denmark,8,Defender,180,75,Left,Barcelona,5505160,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,75,0,0,0,0,0.0,0.01,0,36,41,0.88,0,0,1,0,6,4,1,2,5,0,2,13,0,0,0,0,0,0,0.0,0,0,0,0,7.6,0.7,34.7,23,13,99.0,4.3,42.8,33.7,49.1,3.7,46.9,27.6,54.4,33.4,0,0,141,0,4.3
P00285,Joakim Christensen,30,Danish,Denmark,25,Forward,191,81,Right,Manchester United,21394836,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,61,0,0,3,1,0.01,0.0,0,10,13,0.8,0,0,0,0,2,0,0,1,0,0,0,3,0,1,0,0,2,0,0.0,0,0,0,0,6.0,0.7,35.4,9,20,94.6,7.0,73.7,46.8,19.9,0.7,43.7,35.9,48.5,76.9,4,1,421,0,6.8
P00282,Pierre-Emile Laursen,24,Danish,Denmark,22,Forward,172,68,Right,Brondby,4491253,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,31,0,0,0,0,0.0,0.0,0,5,8,0.66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,3.4,0.4,37.0,9,10,81.7,6.0,61.4,43.7,17.5,0.4,39.8,56.8,42.1,60.1,0,0,100,0,5.4
P00277,Joakim Skov,28,Danish,Denmark,17,Midfielder,174,71,Right,Besiktas,12215380,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,25,0,0,0,0,0.0,0.0,0,14,17,0.87,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,3.3,0.4,30.9,8,2,98.0,5.4,49.0,52.0,23.7,2.5,70.3,48.1,82.3,44.7,0,1,355,0,5.1
P00266,Simon Dolberg,25,Danish,Denmark,6,Defender,185,77,Left,Young Boys,11869878,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,36,0,0,1,0,0.01,0.0,0,22,28,0.8,0,0,2,0,0,1,2,0,3,0,1,3,1,0,1,0,0,0,0.0,0,0,0,0,3.3,0.3,33.6,7,8,98.5,6.7,66.5,42.4,55.9,2.5,36.4,39.1,65.5,65.4,1,0,204,0,7.0
P00276,Andreas Vestergaard,27,Danish,Denmark,16,Midfielder,182,73,Left,Arsenal,3285521,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,22,0,0,0,0,0.0,0.0,0,6,7,0.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.4,30.8,12,12,81.4,6.6,64.7,48.2,31.2,0.4,43.0,28.1,51.9,58.9,0,1,344,0,6.9
P00278,Rasmus Laursen,21,Danish,Denmark,18,Midfielder,189,84,Left,Osijek,51708759,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,42,0,0,0,0,0.02,0.0,0,27,32,0.87,2,0,0,0,1,1,1,0,1,0,4,3,2,0,0,0,1,0,0.0,0,0,0,0,5.2,0.5,35.8,8,10,93.0,5.2,52.0,86.6,82.9,6.3,97.1,78.5,85.4,72.1,0,0,115,0,5.2
P00286,Rasmus Wind,19,Danish,Denmark,26,Forward,182,78,Right,Paris Saint-Germain,11558415,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,78.9,0.0,2.8,69.8,33.2,0.0,78.0,69.8,72.0,55.3,4,1,467,0,0.0
P00267,Andreas Lindstrom,25,Danish,Denmark,7,Defender,179,75,Right,Ajax,27038070,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,85.9,0.0,0.0,32.3,84.5,0.0,68.1,28.5,66.6,44.9,0,0,233,0,0.0
P00273,Christian Wass,22,Danish,Denmark,13,Midfielder,184,77,Right,Osijek,5818249,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,76.2,0.0,0.0,25.7,34.2,0.0,39.6,60.9,28.5,56.8,1,1,187,0,0.0
P00269,Rasmus Andersen,30,Danish,Denmark,9,Defender,183,76,Right,Feyenoord,148079777,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,84.1,0.0,0.0,26.6,99.0,0.0,69.3,29.0,79.2,56.2,0,0,201,0,0.0
P00280,Kasper Hojbjerg,27,Danish,Denmark,20,Midfielder,173,71,Left,Besiktas,3714891,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,84.4,0.0,0.0,36.3,51.8,0.0,44.4,34.3,55.0,51.7,0,1,161,0,0.0
P00272,Jannik Olsen,25,Danish,Denmark,12,Defender,181,73,Right,Bayern Munich,14830801,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,78.6,0.0,0.9,32.9,88.0,0.0,65.3,10.4,50.7,59.4,0,0,107,0,0.0
P00279,Mikkel Hansen,22,Danish,Denmark,19,Midfielder,180,72,Right,Sporting CP,9054642,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,76.3,0.0,4.4,47.5,47.4,0.0,40.9,38.5,45.8,50.7,1,1,369,0,0.0
P00274,Pierre-Emile Christensen,21,Danish,Denmark,14,Midfielder,177,74,Right,Anderlecht,4375323,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.0,0.0,0.0,53.2,43.8,0.0,42.0,46.4,46.5,43.1,0,1,103,0,0.0
P00261,Christian Hojbjerg,31,Danish,Denmark,1,Goalkeeper,190,79,Right,Red Star Belgrade,1478667,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,60.8,0.0,3.6,9.0,45.8,0.0,36.9,33.8,54.5,69.6,0,0,174,0,0.0
